bibkey,paper,task,subject,choice,r,age,soep,soep_financial,gender,country,city,latitude,longitude
Veldhuizen2022,Veldhuizen 2022,HL,1274,5,0.8093917997460813,19,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1275,2,-2.4298122112313285,23,5,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1275,4,0.28059406056068836,23,5,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1276,2,-0.7377906463248656,24,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1276,4,0.31935014253482225,24,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1277,3,0.17630489441566163,19,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1277,5,0.5735176456533373,19,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1278,6,1,22,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1278,4,0.4824276250926778,22,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1279,1,-2.46,24,1,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1279,6,0.8553062669164502,24,1,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1280,6,1,29,3,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1280,6,0.9437522714096123,29,3,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1281,5,0.6534669593675062,18,5,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1281,4,0.2558676523296162,18,5,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1282,4,0.4172356299683452,20,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1282,7,1.216560781437438,20,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1283,6,1,38,2,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1283,5,0.6567122755246237,38,2,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1284,3,0.19990026647923512,23,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1284,6,1.0794385456317106,23,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1285,5,0.6180006347130984,21,10,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1285,3,-0.04278759935405106,21,10,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1286,6,1,28,6,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1286,6,1.0865824807388709,28,6,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1287,1,-2.46,19,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1287,3,0.1689723129337653,19,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1288,4,0.32706610879162323,19,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1288,0,-0.61,19,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1289,3,0.14584762765793127,22,3,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1289,4,0.3750755393318832,22,3,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1290,1,-2.46,20,2,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1290,4,0.49905608486384156,20,2,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1292,4,0.4909685634681955,16,0,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1292,3,0.13933134977705774,16,0,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1293,1,-2.46,29,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1293,1,-0.61,29,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1294,2,-1.275839378396049,43,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1294,0,-0.61,43,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1295,3,0.09812786495080214,22,0,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1295,7,1.2645334387454206,22,0,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1296,6,1,20,6,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1296,3,-0.12970337089616807,20,6,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1297,3,-0.09960190613288433,18,5,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1297,3,-0.051107492153532816,18,5,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1298,3,0.19973686724901193,19,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1298,0,-0.61,19,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1299,3,0.1797540343692526,22,3,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1299,4,0.31520357459317894,22,3,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1300,1,-2.46,25,8,9,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1300,5,0.7791761821042746,25,8,9,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1301,6,1,22,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1301,7,1.4019069079170003,22,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1302,3,0.28657410694053387,22,8,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1302,7,1.1597743896185422,22,8,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1303,4,0.4459706752607599,3,6,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1304,3,0.11975094869034361,29,6,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1304,3,0.06644283238798376,29,6,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1305,6,1,31,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1305,2,-0.2581850228831172,31,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1306,3,0.09609471866628153,18,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1306,7,1.3573068152624184,18,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1307,6,1,24,7,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1307,7,1.3818106127134524,24,7,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1308,2,-2.3327108547696844,22,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1308,5,0.6156286730105057,22,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1309,2,-2.3281403220864014,18,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1309,4,0.41791922800708564,18,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1310,4,0.37156975449528545,19,3,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1310,0,-0.61,19,3,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1311,3,0.1700420588464476,20,8,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1311,4,0.36085998724680396,20,8,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1312,6,1,23,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1312,7,1.2356295164464974,23,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1313,3,0.15860881655011325,20,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1313,6,0.9579613091424108,20,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1314,2,-1.1217393429623916,20,3,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1314,7,1.3497441120515579,20,3,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1315,6,1,19,9,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1315,5,0.6553305952018127,19,9,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1316,6,1,19,7,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1316,6,1.1058136372617446,19,7,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1317,6,1,35,2,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1317,5,0.7106093949778006,35,2,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1318,6,1,26,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1318,5,0.5723801375040785,26,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1319,3,-0.04036768384044992,21,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1319,6,0.873316974171903,21,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1320,3,0.10240384507691483,22,4,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1321,5,0.9830884019611403,54,7,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1321,5,0.7719786337483674,54,7,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1322,3,-0.03322790862526745,19,3,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1322,4,0.4456537226121873,19,3,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1323,3,0.13471230722265312,23,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1323,5,0.6647259760089219,23,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1324,1,-2.46,20,5,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1324,6,0.8591914982069284,20,5,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1325,1,-2.46,33,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1325,0,-0.61,33,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1326,6,1,18,8,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1326,7,1.1891957710660064,18,8,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1327,1,-2.46,22,7,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1327,5,0.5411022724723443,22,7,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1328,2,-0.31019706368912026,23,2,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1328,2,-0.549706537052989,23,2,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1329,1,-2.46,21,6,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1329,6,0.8807504849019461,21,6,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1330,6,1,24,5,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1330,5,0.5472710947645828,24,5,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1331,6,1,17,6,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1331,5,0.7772096765600145,17,6,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1332,6,1,21,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1332,6,0.9659727985225619,21,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1333,3,0.26150436376687136,25,0,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1333,10,2.75,25,0,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1334,3,0.17754290643846612,22,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1334,5,0.7247247444838286,22,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1335,4,0.3133419821993448,24,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1335,5,0.5700043796002865,24,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1336,3,0.10538357267854734,22,4,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1336,4,0.30478445753920824,22,4,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1337,3,0.16214719349285586,26,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1337,6,0.9917234560428188,26,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1338,5,0.7121631497284397,24,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1338,6,1.00949423388578,24,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1339,6,1,24,9,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1339,4,0.21468634106218815,24,9,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1340,6,1,26,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1340,6,1.0162810145155527,26,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1341,4,0.4425465055555105,19,7,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1341,4,0.410327656371519,19,7,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1342,3,0.24249565335689108,21,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1342,2,-0.2729796716198325,21,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1343,1,-2.46,34,0,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1343,6,0.9558670149720274,34,0,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1344,3,0.07735361204016952,20,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1344,5,0.7994020520383492,20,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1345,6,1,26,5,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1345,5,0.7361939204530791,26,5,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1346,3,0.00704334529349579,20,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1346,4,0.2381547856517136,20,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1347,4,0.34283022528979923,21,8,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1347,5,0.7271611451078207,21,8,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1348,3,-0.08481349004665391,19,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1348,5,0.7327632811758668,19,3,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1349,6,1,23,10,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1349,10,2.75,23,10,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1350,3,0.10186693912604819,22,3,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1350,7,1.4038850662554614,22,3,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1351,6,1,17,3,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1351,5,0.8075050611421466,17,3,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1352,6,1,25,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1352,10,2.75,25,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1353,6,1,26,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1353,4,0.4737001731432975,26,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1354,1,-2.46,25,5,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1354,6,1.0822240511630663,25,5,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1355,5,0.7935167412506416,18,6,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1355,5,0.7599027717160062,18,6,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1356,2,-0.6093053913116455,23,1,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1356,3,0.11576581506524233,23,1,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1357,3,0.13437449462711806,18,0,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1357,5,0.6059508720086888,18,0,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1358,3,0.14021354033378883,19,8,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1359,3,-0.03146700603188948,22,5,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1359,6,1.0672933087358252,22,5,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1360,6,1,59,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1360,5,0.7384133840119467,59,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1361,3,-0.013428216977044966,22,3,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1361,5,0.6630313641065733,22,3,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1362,3,0.23363592093577604,20,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1362,4,0.25803257449530065,20,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1363,4,0.4121133945696056,20,9,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1363,4,0.23771568121388553,20,9,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1364,6,1,31,7,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1364,6,1.0814775195741095,31,7,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1365,5,0.743034606333822,22,8,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1365,4,0.4980692292703316,22,8,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1366,6,1,23,8,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1366,7,1.275871048620902,23,8,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1367,3,0.22966239508008582,18,2,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1367,4,0.36276468051597477,18,2,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1368,5,0.6287882294273004,25,2,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1368,5,0.7503041232610121,25,2,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1369,3,-0.03801855216966943,30,4,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1369,5,0.5925767258182169,30,4,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1370,1,-2.46,17,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1370,4,0.4487375995516777,17,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1371,6,1,22,10,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1371,7,1.437034086873755,22,10,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1372,2,-0.25828138540033274,22,3,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1372,3,-0.09113174917176367,22,3,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1373,3,-0.11408756515244023,27,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1373,8,1.8880946500971914,27,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1374,3,0.08538568506250155,18,10,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1375,5,0.6861350029939786,21,6,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1375,6,0.9399655511463062,21,6,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1376,3,0.2017812924319878,25,7,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1377,1,-2.46,22,2,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1377,2,-0.16243397515267133,22,2,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
