bibkey,paper,task,subject,gender,choice,r,Period
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,1,-0.37,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,2,-0.19200454631820318,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,4,0.4276756938104518,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,8,1.8232457229588181,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,7,1.3974532863870264,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,10,2.71,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,6,0.9897061359602958,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,8,1.7573264810582623,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,9,2.522174078039825,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,1,-0.37,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,5,0.741059764032252,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,1,-0.37,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,10,2.71,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,1,-0.37,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,3,0.24905116111040118,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,7,1.371327183707617,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,2,-0.14971085421741007,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,4,0.41936691916082053,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,7,1.277008475237526,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,5,0.7068135941261425,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,2,-0.3124101893790066,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,7,1.3665882153529674,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,4,0.33207771863788366,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,6,0.9281241639284417,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,7,1.330369422547519,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,6,1.0342243164079263,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,7,1.4855009166523814,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,7,1.4253603295935318,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,2,-0.07490109268575906,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,4,0.5201111035957001,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,4,0.3508754093130119,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,10,2.71,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,5,0.8172739970777183,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,7,1.1736153681669383,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,4,0.4601067688455805,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,10,2.71,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,8,1.6399001010647043,6
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,9,2.526875337231904,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,9,2.193332685558125,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,10,2.71,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,5,0.6157645583944394,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,3,0.3171382059482858,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,8,1.9349291336908936,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,7,1.2611570457648484,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,6,0.9795672907494009,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,9,2.619184980094433,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,6,1.1332373678218572,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,2,-0.2938205013796687,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,5,0.6397666766913608,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,6,0.8505342360353098,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,6,0.9691945511149243,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,6,0.9184958716854452,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,3,0.06150224913842976,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,4,0.5881863582204095,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,3,0.1706301806913689,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,7,1.2670446992106734,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,3,0.24620612709317358,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,5,0.7118619814375415,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,8,1.617980697466992,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,8,1.5015244136657566,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,9,1.9577192701306194,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,2,-0.35714533587917685,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,5,0.7965807406138629,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,9,2.1260473519191145,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,9,2.459258503401652,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,4,0.34499415556900204,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,10,2.71,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,5,0.7021726006781682,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,8,1.512326260684058,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,3,0.28136746555566794,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,5,0.6119928395841271,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,2,-0.3682671747915447,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,5,0.7979517523013056,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,8,1.7646775780105963,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,10,2.71,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,7,1.3246601324016227,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,9,2.552931334581226,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,8,1.7115011455770581,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,3,0.04115681782597676,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,6,1.1344118252163753,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,2,-0.12297336550429461,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,2,-0.12605087149888275,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,1,-0.37,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,10,2.71,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,9,2.3202781802695243,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,5,0.7902594037074595,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,10,2.71,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,2,-0.05721222141757604,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,6,1.0374012970132753,7
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,4,0.5149882062291726,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,7,1.3520249694818631,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,2,-0.16756264146417377,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,3,0.07372889429330826,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,1,-0.37,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,5,0.7556293732346967,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,9,2.6005703829042615,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,2,-0.03873447280377146,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,4,0.32212196514243263,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,4,0.3216491074929945,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,8,1.8441794035257772,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,2,-0.2660587681271136,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,6,0.9703575513558462,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,8,1.5864156638877467,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,9,2.4140792653895913,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,8,1.886834288192913,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,8,1.805870895422995,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,9,2.7022901948168876,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,5,0.6710433146497234,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,4,0.4736329812486656,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,7,1.3596671464806422,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,8,1.701429756381549,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,2,-0.32039354348555205,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,9,2.3817766930628568,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,4,0.39997724511194976,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,7,1.375799325471744,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,1,-0.37,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,3,0.03653642270015553,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,2,-0.058068771269172426,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,3,0.27470382688799877,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,9,2.0169097929261626,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,1,-0.37,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,2,-0.1510981938615441,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,6,1.0112530939979478,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,9,2.539131670091301,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,6,1.1106080032885073,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,3,0.26856238449458036,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,6,0.9763349415967241,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,6,0.9274570796173065,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,5,0.7581756271654739,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,7,1.2536479700030758,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,8,1.523521824325435,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,1,-0.37,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,8,1.6513809465616942,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,1,-0.37,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,9,2.0586027860082687,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,8,1.6004796524671838,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,7,1.1887182085961103,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,3,0.2702340458775871,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,10,2.71,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,9,2.6840751568228005,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,7,1.3123821731237695,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,4,0.5415858175698668,8
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,1,-0.37,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,7,1.2872103152191265,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,10,2.71,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,1,-0.37,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,1,-0.37,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,8,1.5912613017996773,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,6,0.9476293075364083,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,9,2.3046555144060403,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,3,0.10303411506116392,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,9,2.0673344484344125,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,9,2.163450133744627,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,9,2.025926790898666,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,2,-0.12565551817417142,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,3,0.18786835724720732,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,8,1.554376194262877,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,4,0.4775644693034701,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,3,0.06663405941100792,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,7,1.2323238882282748,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,8,1.6950084005156532,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,5,0.7348990141553804,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,1,-0.37,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,2,-0.059459491148591004,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,10,2.71,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,8,1.7263823241135106,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,6,1.0539889304898677,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,4,0.37687829532893374,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,8,1.6031300671258941,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,10,2.71,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,8,1.769684316967614,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,8,1.7450287425983697,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,4,0.48393635129556056,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,6,1.0130366239929571,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,9,1.9772827767487615,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,9,2.415736148962751,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,7,1.352975703482516,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,2,-0.2631924100033939,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,5,0.8481416941760107,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,10,2.71,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,1,-0.37,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,3,0.2451734921592288,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,7,1.3904674831591546,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,8,1.7831338733527808,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,10,2.71,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,3,0.297593089172151,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,6,1.033268841053359,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,3,0.25926516791572796,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,1,-0.37,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,9,2.543434590343386,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,9,2.621973363114521,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,7,1.4534582025185228,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,7,1.4556996260862798,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,1,-0.37,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,7,1.2072382155572994,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,4,0.3217715496220626,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,8,1.9248416697559878,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,5,0.6037429568497463,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,5,0.6682366388617083,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,4,0.4849389649857767,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,2,-0.2665319293551147,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,10,2.71,9
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,6,1.1290205490542575,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,6,0.9989647182403132,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,9,2.5366529038734735,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,8,1.6196739725023508,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,10,2.71,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,2,-0.017040519677102517,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,10,2.71,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,4,0.4196022752067074,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,2,-0.25377404063940046,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,3,0.0856907226657495,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,9,2.502677275156602,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,8,1.5166775616956876,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,5,0.6232145825400948,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,9,2.1716355355083943,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,6,1.083399758231826,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,5,0.7804056762717664,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,9,2.705351752229035,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,2,-0.04619506819173691,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,10,2.71,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,4,0.5403140555205754,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,10,2.71,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,5,0.7043629504600539,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,10,2.71,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,3,0.12741665766108784,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,5,0.617128483983688,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,6,1.0801885267952456,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,3,0.20018165674991908,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,9,2.1860936631727963,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,7,1.170581166539341,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,8,1.5432677267957478,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,8,1.8232232021726666,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,2,-0.06060332449153061,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,10,2.71,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,3,0.18819087602896617,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,9,2.0154619976505637,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,7,1.3912030745251105,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,6,0.8526099776849151,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,6,1.0577441150322555,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,5,0.848248619036749,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,9,2.356916049448773,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,4,0.3329239624133334,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,10,2.71,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,8,1.6789348563784734,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,7,1.2895479093305766,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,8,1.6234004875458776,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,4,0.4034594848868437,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,2,-0.32446857456117867,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,6,0.9003692351514473,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,1,-0.37,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,2,-0.24219930477440357,10
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,9,2.4754097427614035,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,2,-0.3105956923961639,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,2,-0.07978215625509616,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,1,-0.37,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,4,0.5234353535692207,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,2,-0.3509459396637976,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,8,1.909852487752214,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,5,0.6141147483093664,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,8,1.5224927857797592,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,6,0.9964455361943692,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,6,1.0953781865769996,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,10,2.71,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,8,1.8810418602544814,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,4,0.43475655738497154,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,5,0.8010868654353545,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,5,0.5916845053667202,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,8,1.8905631877575069,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,1,-0.37,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,4,0.41294259095098823,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,9,2.4070551227405668,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,9,2.5104106021206825,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,7,1.3096748974826187,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,1,-0.37,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,8,1.6005159214138984,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,1,-0.37,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,10,2.71,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,5,0.621223968155682,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,2,-0.2889800156280398,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,8,1.5311751708900556,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,9,2.178583472138271,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,2,-0.3526654249802232,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,2,-0.0011561351642012108,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,8,1.8935627950914204,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,4,0.3401513952994719,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,6,1.1284234997350722,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,10,2.71,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,5,0.6977970459451899,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,8,1.5461139638209715,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,3,0.10175392674747855,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,8,1.7787300137011335,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,6,0.9432538339402526,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,6,0.9398995254421606,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,1,-0.37,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,9,2.5080270477291196,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,6,0.9315911130513995,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,5,0.6940605171769857,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,5,0.7750559018692001,11
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,6,0.9925646044546738,11
