bibkey;paper;name;link;task;subject;age;gender;choice;r;treatment;inconsistent;soep;dosocial;dohealth;doinvest;dogamble;doethic;dorecre;doall;key;sex;metabibkey;soep_financial
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;250951;23;0;61;1.564102564102564;NA;NA;9;4.833333492279053;2.6666667461395264;4.666666507720947;1;1.1666666269302368;2;2.722222328186035;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;251312;21;1;61;1.564102564102564;NA;NA;5;5;5.166666507720947;3;1;4;2.3333332538604736;3.4166665077209473;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;251509;25;1;61;1.564102564102564;NA;NA;5;4;2.6666667461395264;2;1.6666666269302368;1.8333333730697632;1.8333333730697632;2.3333332538604736;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;260951;24;1;61;1.564102564102564;NA;NA;4;5.166666507720947;2.8333332538604736;1.6666666269302368;2.6666667461395264;3.5;1.8333333730697632;2.944444417953491;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;261312;22;1;61;1.564102564102564;NA;NA;5;4.5;3;3.3333332538604736;2.3333332538604736;3;3.3333332538604736;3.25;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;261509;19;1;61;1.564102564102564;NA;NA;1;4.833333492279053;2.5;4.333333492279053;1;3.5;2.6666667461395264;3.1388888359069824;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;270951;22;1;35;0.5384615384615384;NA;NA;1;3.5;3.5;2.6666667461395264;1.6666666269302368;2.6666667461395264;1.8333333730697632;2.6388888359069824;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;271312;20;1;19;0.2345679012345679;NA;NA;6;4.166666507720947;3;3.3333332538604736;2;2.1666667461395264;2.3333332538604736;2.8333332538604736;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;271509;23;0;60;1.5;NA;NA;8;4.333333492279053;3;4.666666507720947;3;2.1666667461395264;3.1666667461395264;3.3888888359069824;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;280951;23;1;61;1.564102564102564;NA;NA;4;4.166666507720947;4;2.6666667461395264;2;2.8333332538604736;5;3.444444417953491;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;281312;25;1;61;1.564102564102564;NA;NA;7;6;2.6666667461395264;2;3.6666667461395264;3.6666667461395264;2.5;3.4166667461395264;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;281509;22;1;49;0.9607843137254902;NA;NA;5;4.833333492279053;4;2.3333332538604736;1.6666666269302368;2.3333332538604736;3.1666667461395264;3.055555582046509;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;290951;23;1;1;0.010101010101010102;NA;NA;2;5.833333492279053;4.166666507720947;3.3333332538604736;1;3;2.5;3.305555582046509;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;291312;22;0;61;1.564102564102564;NA;NA;7;4.833333492279053;4;3.6666667461395264;4.333333492279053;3.6666667461395264;4.333333492279053;4.138888835906982;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;291509;22;1;32;0.47058823529411764;NA;NA;2;5.166666507720947;4;3.3333332538604736;1.3333333730697632;3.3333332538604736;3;3.3611111640930176;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;300951;21;1;27;0.3698630136986301;NA;NA;3;5.5;4;3.6666667461395264;1.3333333730697632;2.5;4.666666507720947;3.6111111640930176;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;301312;25;1;45;0.8181818181818182;NA;NA;2;4.333333492279053;3.1666667461395264;3;3;3.5;1.8333333730697632;3.1388888359069824;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;301509;25;1;52;1.0833333333333333;NA;NA;7;5.666666507720947;4.166666507720947;2;3;2.5;4.166666507720947;3.5833332538604736;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;310951;23;0;61;1.564102564102564;NA;NA;4;5;2.5;3.6666667461395264;1.6666666269302368;2;2.6666667461395264;2.9166667461395264;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;311312;23;1;61;1.564102564102564;NA;NA;2;5.166666507720947;4.333333492279053;4.333333492279053;3.3333332538604736;3.8333332538604736;1.6666666269302368;3.777777671813965;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;311509;22;0;61;1.564102564102564;NA;NA;6;6.166666507720947;3.3333332538604736;3.6666667461395264;1.3333333730697632;1.8333333730697632;5.333333492279053;3.6111111640930176;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;320951;25;1;60;1.5;NA;NA;5;5.333333492279053;2;1.6666666269302368;1;2.3333332538604736;3.8333332538604736;2.694444417953491;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;321312;25;0;44;0.7857142857142857;NA;NA;5;6;2.6666667461395264;6;1.3333333730697632;4.833333492279053;4.666666507720947;4.25;pump;NA;NA;NA
Crosetto2016;Crosetto and Filippin EXEC 2016;A Reconsideration of Gender Differences in Risk Attitudes;https://econpapers.repec.org/article/inmormnsc/v_3a62_3ay_3a2016_3ai_3a11_3ap_3a3138-3160.htm;BART;321509;24;1;50;1;NA;NA;1;5;2.6666667461395264;3.3333332538604736;2.3333332538604736;3;2.1666667461395264;3.0833332538604736;pump;NA;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756001;25;0;23.416666666666668;0.5770020533880904;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756001;25;0;21.1;0.4918414918414919;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756002;26;0;9.777777777777779;0.18032786885245902;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756002;26;0;11.583333333333334;0.2209856915739269;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756003;25;1;20.6;0.4746543778801844;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756003;25;1;14;0.28;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756004;31;0;25.125;0.6463022508038585;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756004;31;0;23;0.5609756097560976;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756005;27;0;29.333333333333332;0.846153846153846;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756005;27;0;29.77777777777778;0.8701298701298702;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756006;22;1;12.727272727272727;0.24822695035460993;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756006;22;1;21.615384615384617;0.5099818511796733;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756007;24;0;10.4;0.19402985074626866;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756007;24;0;9.071428571428571;0.16514954486345904;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756008;20;1;39.8;1.6446280991735533;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756008;20;1;34;1.1333333333333333;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756009;27;0;12.222222222222221;0.23605150214592271;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756009;27;0;32.083333333333336;1.0052219321148828;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756010;21;0;5.7272727272727275;0.09828393135725429;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756010;21;0;9.75;0.17972350230414746;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756011;22;0;21.125;0.49271137026239065;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756011;22;0;19;0.4222222222222222;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756012;21;0;16.11111111111111;0.33642691415313225;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756012;21;0;11.6;0.22137404580152673;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756013;21;1;20;0.45454545454545453;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756013;21;1;27.285714285714285;0.7431906614785991;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756014;21;0;17;0.3617021276595745;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756014;21;0;18.727272727272727;0.41365461847389556;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756015;22;0;20.625;0.4755043227665706;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756015;22;0;22;0.5238095238095238;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756016;20;0;26;0.6842105263157895;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756016;20;0;23.454545454545453;0.57847533632287;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756017;22;0;30.285714285714285;0.8983050847457626;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756017;22;0;26.857142857142858;0.7230769230769232;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756018;27;0;17.583333333333332;0.3788150807899461;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756018;27;0;23;0.5609756097560976;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756019;19;0;29.875;0.8754578754578755;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756019;19;0;32.25;1.015748031496063;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756020;23;0;22.583333333333332;0.5452716297786719;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756020;23;0;15.9;0.3305613305613306;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756021;25;0;30;0.8823529411764706;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756021;25;0;23.5;0.5802469135802469;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756022;18;0;11.8;0.2260536398467433;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756022;18;0;9.727272727272727;0.17922948073701842;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756023;21;0;34.666666666666664;1.1818181818181817;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756023;21;0;25.166666666666668;0.6480686695278971;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756024;20;1;20.90909090909091;0.48523206751054854;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756024;20;1;21;0.4883720930232558;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756025;22;1;12.777777777777779;0.24945770065075923;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756025;22;1;16.555555555555557;0.3489461358313818;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756026;26;0;34;1.1333333333333333;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756026;26;0;38.77777777777778;1.537444933920705;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756027;20;0;19.75;0.4463276836158192;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756027;20;0;25.571428571428573;0.6654275092936803;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756028;33;1;31.22222222222222;0.9525423728813559;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756028;33;1;29.375;0.8483754512635379;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756029;20;0;12.090909090909092;0.23292469352014014;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756029;20;0;17.625;0.38005390835579517;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756030;24;0;25;0.6410256410256411;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756030;24;0;24.583333333333332;0.6236786469344607;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756031;23;1;15.916666666666666;0.3310225303292894;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756031;23;1;18.3;0.40043763676148797;blue ballonn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
Gnambs2015;Gnambs et al PONE 2015;;;BART;756032;23;0;16.2;0.3389121338912134;red balloon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA
Charness2019;Charness et al 2019;;;IG;800033;20;0;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;800445;36;1;0;-1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;800942;89;0;0.04;-31.477324663531707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;800997;18;1;7;0.8610360315355003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;801635;42;1;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;801876;43;1;0;-1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;802032;66;0;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;802819;34;1;1;-0.3277320382410342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;802911;65;0;6;0.8105362315819323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;803143;74;1;0.2;-5.5258872798397665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;803805;69;0;5;0.753100625878466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;803872;18;1;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;804489;57;0;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;805169;39;0;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;806732;77;1;0.2;-5.5258872798397665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;808587;82;0;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;808883;68;0;4.5;0.7181295758127334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;809542;51;1;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;810192;40;1;0.1;-12.01437382285419;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;810604;66;1;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;810626;43;1;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;811026;68;1;0;-1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;811309;76;1;2;0.33106574861327526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;811386;70;1;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;811456;42;0;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;811688;60;0;6;0.8105362315819323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;812380;38;0;0;-1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;812884;78;1;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;813183;62;1;5;0.753100625878466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;813403;63;1;4;0.6763434023860203;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;814239;33;1;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Charness2019;Charness et al 2019;;;IG;814849;29;1;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
