"location","partid","showup","version","sex","age","session","done","retest","chipped"
"Basel",68047501,1,"final","female",22,"ncbqtnn51oiv27m18b6qtkvkl5",1,0,1
"Basel",68047601,1,"final","female",24,"n27t6u8iivuhimd3ti9ojcjb00",1,0,1
"Basel",68047701,1,"final","female",22,"f1dnkm5o3qmqpoabhsp7cktg36",1,0,0
"Basel",68047901,1,"final","female",26,"nl2s37b46gljgoorqkmsk6eit4",1,0,1
"Basel",68048001,1,"final","male",21,"88ti8o5484637t7kbkfc3q1r24",1,0,1
"Basel",68048101,1,"final","female",22,"9n85rg32q4vkcq9rqi220kjge4",1,0,1
"Basel",68048201,1,"final","female",22,"p25l32c9k8e2l1pb5shbf852n7",1,0,0
"Basel",68048301,1,"final","female",23,"tpfgd7h51smvo3b3pdpkht8kh7",1,0,1
"Basel",68048401,1,"final","female",24,"v6aedm9j0d4g2tpnvdpr5hf9m1",1,0,0
"Basel",68048501,1,"final","male",24,"26ks5srbkials2b8flmluktsb7",1,0,1
"Basel",68048601,1,"final","female",33,"uk7ur6pdqlq5j19kngfpmv8iu6",1,0,1
"Basel",68048701,1,"final","female",28,"ta8aokv1qffo9i1tuqopm7k5s0",1,0,1
"Basel",68048801,1,"final","female",25,"nguvtaebe6809e9a5bu1g79o12",1,0,1
"Basel",68049001,1,"final","female",29,"17b6ihieehk91lhfn39pgbn8r3",1,0,1
"Basel",68049101,1,"final","male",26,"5f9cr9ic80n25gmisr4oanfnt0",1,0,1
"Basel",68049201,1,"final","male",26,"8m1h1cv5339dfgm1jdp8kgcva5",1,0,1
"Basel",68049301,1,"final","female",22,"c8tvqfs927sapr43mh3jve1bq3",1,0,1
"Basel",68049401,1,"final","female",22,"vi834p261ch07mmnra16dqosn2",1,0,1
"Basel",68049501,1,"final","male",24,"dpisncvf7t934j3ocrvot44lg6",1,0,1
"Basel",68049701,1,"final","female",25,"hl0r56324ufd8jbau43psjl1t4",1,0,1
"Basel",68049801,1,"final","female",21,"lapg0ugfj2radrj8m6sbeilkh6",1,0,1
"Basel",68049901,1,"final","male",21,"nne3mk1l5mkto5nh2rfnatrgp4",1,0,1
"Basel",68050001,1,"final","female",25,"n42mniefb5ul99ls2gericbbs2",1,0,1
"Basel",68050101,1,"final","male",24,"qppm5nnj9463429dq0n1mo5k66",1,0,1
"Basel",68050201,1,"final","female",24,"v0ks4o638q9o5au8hu5p82oim2",1,0,1
"Basel",68050301,1,"final","female",23,"shjcgc5fqs2jkvooie1h7nf7g1",1,0,1
"Basel",68050401,1,"final","female",33,"3r7208jkd754352iv1dbj42bu6",1,0,1
"Basel",68050501,1,"final","female",28,"et0ng52qe49s81856p3mgomg87",1,0,1
"Basel",68050601,1,"final","male",26,"dtgjs5322aj878937ur6d575s3",1,0,1
"Basel",68050701,1,"final","male",26,"v5amvlhdkem8ovkaj3khejb8c6",1,0,1
"Basel",68050801,1,"final","male",24,"g1k2dmh1gcjob89j4dfp9qv9q6",1,0,1
"Basel",68050901,1,"final","female",24,"fpgdo5u0imt0c18ergvb3ep0g1",1,0,1
"Basel",68051101,1,"final","female",22,"uf6n8vd7i0j6eah0p714045gc1",1,0,1
"Basel",68051301,1,"final","female",22,"0aagbj2ug4dicbouabr9ioulv6",1,0,0
"Basel",68051401,1,"final","male",29,"43jsgtuv5lff700bmi7b5h5q92",1,0,1
