bibkey,paper,task,subject,choice,r,treatment,country,city,longitude,lattitude
Nielsen2019,"Nielsen, JEBO 2019",BRET,346106,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346107,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346108,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346109,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346110,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346111,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346112,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346113,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346114,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346115,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346116,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346117,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346118,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346119,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346120,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346121,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346122,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346123,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346124,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346125,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346126,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346127,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346128,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346129,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346130,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346131,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346132,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346133,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346134,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346135,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346136,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346137,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346138,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346139,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346140,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346141,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346142,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346143,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346144,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346145,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346146,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346147,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346148,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346149,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346150,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346151,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346152,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346153,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346154,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346155,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346156,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346157,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346158,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346159,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346160,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346161,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346162,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346163,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346164,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346165,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346166,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346167,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346168,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346169,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346170,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346171,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346172,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346173,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346174,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346175,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346176,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346177,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346178,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346179,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346180,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346181,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346182,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346183,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346184,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346185,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346186,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346187,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346188,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346189,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346190,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346191,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346192,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346193,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346194,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346195,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346196,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346197,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346198,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346199,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346200,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346201,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346202,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346203,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346204,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346205,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346206,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346207,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346208,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346209,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346210,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346211,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346212,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346213,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346214,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346215,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346216,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346217,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346218,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346219,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346220,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346221,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346222,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346223,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346224,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346225,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346226,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346227,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346228,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346229,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346230,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346231,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346232,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346233,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346234,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346235,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346236,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346237,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346238,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346239,100,10,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346240,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346241,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346242,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346243,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346244,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346245,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346246,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346247,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346248,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346249,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346250,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346251,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346252,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346253,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346254,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346255,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346256,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346257,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346258,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346259,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346260,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346261,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346262,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346263,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346264,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346265,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346266,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346267,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346268,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346269,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346270,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346271,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346272,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346273,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346274,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346275,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346276,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346277,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346278,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346279,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346280,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346281,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346282,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346283,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346284,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346285,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346286,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346287,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346288,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346289,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346290,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346291,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346292,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346293,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346294,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346295,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346296,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346297,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346298,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346299,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346300,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346301,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346302,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346303,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346304,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346305,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346306,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346307,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346308,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346309,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346310,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346311,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346312,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346313,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346314,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346315,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346316,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346317,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346318,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346319,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346320,68,2.125,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346321,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346322,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346323,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346324,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346325,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346326,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346327,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346328,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346329,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346330,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346331,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346332,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346333,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346334,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346335,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346336,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346337,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346338,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346339,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346340,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346341,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346342,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346343,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346344,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346345,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346346,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346347,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346348,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346349,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346350,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346351,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346352,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346353,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346354,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346355,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346356,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346357,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346358,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346359,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346360,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346361,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346362,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346363,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346364,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346365,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346366,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346367,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346368,88,7.333333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346369,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346370,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346371,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346372,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346373,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346374,80,4,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346375,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346376,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346377,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346378,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346379,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346380,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346381,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346382,20,0.25,low stakes,United States,,,
